"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","20-24 years","20-24",20,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","25-29 years","25-29",15,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","30-34 years","30-34",22,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","35-39 years","35-39",33,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","40-44 years","40-44",13,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","45-49 years","45-49",26,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","50-54 years","50-54",30,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","55-59 years","55-59",23,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","60-64 years ","60-64",12,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","20-24 years","20-24",13,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","25-29 years","25-29",20,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","30-34 years","30-34",30,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","35-39 years","35-39",24,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","40-44 years","40-44",31,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","45-49 years","45-49",28,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","50-54 years","50-54",31,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","55-59 years","55-59",28,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","60-64 years ","60-64",14,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Sep., 2015","2015/09","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","20-24 years","20-24",10,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","25-29 years","25-29",29,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","30-34 years","30-34",31,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","35-39 years","35-39",20,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","40-44 years","40-44",26,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","45-49 years","45-49",30,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","50-54 years","50-54",19,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","55-59 years","55-59",28,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","60-64 years ","60-64",19,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","70-74 years","70-74",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Oct., 2015","2015/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","20-24 years","20-24",15,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","25-29 years","25-29",27,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","30-34 years","30-34",16,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","35-39 years","35-39",24,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","40-44 years","40-44",22,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","45-49 years","45-49",19,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","50-54 years","50-54",25,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","55-59 years","55-59",25,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","60-64 years ","60-64",20,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","80-84 years","80-84",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Nov., 2015","2015/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","20-24 years","20-24",14,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","25-29 years","25-29",23,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","30-34 years","30-34",27,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","35-39 years","35-39",23,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","40-44 years","40-44",22,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","45-49 years","45-49",21,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","50-54 years","50-54",25,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","55-59 years","55-59",24,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","60-64 years ","60-64",18,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Dec., 2015","2015/12","Not Stated","NS",0,Not Applicable,Not Applicable
